Name,Size,Type,Environment
Merclops Cyclops Variant (A5E),huge,giant,aquatic
Merclops Cyclops Variant (A5E),huge,giant,coastal
Merfolk,medium,humanoid,aquatic
Merfolk (A5E),medium,humanoid,water
Merfolk Hydromancer,medium,humanoid,aquatic
Merfolk Hydromancer,medium,humanoid,coast
Merfolk Knight (A5E),medium,humanoid,water
"Merfolk, Amanbuti",medium,humanoid,coastal
"Merfolk, Amanbuti",medium,humanoid,sea
"Merfolk, Kataw",medium,fey,coastal
"Merfolk, Kataw",medium,fey,sea
"Merfolk, Magindara",medium,aswang,sea
"Merfolk, Magindara",medium,aswang,coastal
Merrow,large,monstrosity,aquatic
Merrow (A5E),large,monstrosity,swamp
Merrow (A5E),large,monstrosity,water
Merrow Mage (A5E),large,monstrosity,swamp
Merrow Mage (A5E),large,monstrosity,water
Midnight sun,large,aberration,arctic
Millitaur,large,monstrosity,forests
Mimic,medium,monstrosity,dungeon
Mimic (A5E),medium,monstrosity,caverns
Mimic (A5E),medium,monstrosity,desert
Mimic (A5E),medium,monstrosity,laboratory
Mimic (A5E),medium,monstrosity,ruin
Mind Flayer,medium,aberration,dungeon
Mind Flayer,medium,aberration,underground
Mind Flayer,medium,aberration,urban
Mind Flayer Arcanist,medium,aberration,dungeon
Mind Flayer Arcanist,medium,aberration,underground
Mind Flayer Arcanist,medium,aberration,urban
Mind Flayer Lich (Illithilich),medium,undead,underground
Mindshard,small,aberration,grassland
Mindwitness,large,aberration,underground
Minotaur,large,monstrosity,cave
Minotaur,large,monstrosity,dungeon
Minotaur,large,monstrosity,ruins
Minotaur,large,monstrosity,underground
Minotaur (A5E),large,monstrosity,abyss
Minotaur (A5E),large,monstrosity,caverns
Minotaur (A5E),large,monstrosity,plane of earth
Minotaur Champion (A5E),huge,monstrosity,abyss
Minotaur Champion (A5E),huge,monstrosity,caverns
Minotaur Champion (A5E),huge,monstrosity,plane of earth
"Minotaur, ravening",large,monstrosity,desert
"Minotaur, ravening",large,monstrosity,grassland
"Minotaur, ravening",large,monstrosity,urban
Minstrel (A5E),medium,humanoid,feywild
Minstrel (A5E),medium,humanoid,forest
Minstrel (A5E),medium,humanoid,settlement
Mirage Monster (A5E),huge,monstrosity,caverns
Mirage Monster (A5E),huge,monstrosity,desert
Mirage Monster (A5E),huge,monstrosity,laboratory
Mirage Monster (A5E),huge,monstrosity,ruin
Mirager,medium,fey,badlands
Mirager,medium,fey,desert
Miremal,small,fey,marshes
Mite,small,fey,underground
Mngwa,medium,aberration,badlands
Mngwa,medium,aberration,forests
Mngwa,medium,aberration,plains
Molten Spider,medium,beast,mountain
Molten Spider,medium,beast,dungeon
Molten Spider,medium,beast,planar
Monk of the Scattered Sands,medium,humanoid,desert
Monk of the Scattered Sands,medium,humanoid,urban
Monkey’s bane vine,large,plant,forest
Monodrone,medium,construct,planar
Monstrous Crayfish,large,beast,aquatic
Moon weaver,small,beast,forest
Moonweb,medium,aberration,planar
Mordant Snare,gargantuan,aberration,ruins
Mordant Snare,gargantuan,aberration,underground
Morkoth,medium,aberration,coast
Morkoth,medium,aberration,aquatic
Morphoi,medium,plant,aquatic
Mortifera,large,aberration,swamp
Moss Lurker,small,humanoid,forests
Moss Lurker,small,humanoid,marshes
Moss Lurker,small,humanoid,ruins
Moss Lurker,small,humanoid,underground
Mountain Dwarf Defender (A5E),medium,humanoid,hills
Mountain Dwarf Defender (A5E),medium,humanoid,mountains
Mountain Dwarf Lord (A5E),medium,humanoid,hills
Mountain Dwarf Lord (A5E),medium,humanoid,mountains
Mountain Dwarf Soldier (A5E),medium,humanoid,caverns
Mountain Dwarf Soldier (A5E),medium,humanoid,mountains
Mountain Kyeryong,small,monstrosity,mountains
Mouth of Grolantor,huge,giant,grassland
Mud Mephit,small,elemental,coast
Mud Mephit,small,elemental,dungeon
Mud Mephit,small,elemental,forest
Mud Mephit,small,elemental,planar
Mud Mephit,small,elemental,swamp
Mud Mephit,small,elemental,urban
Mudmutt,large,monstrosity,swamp
Mule,medium,beast,urban
Mule (A5E),medium,beast,grassland
Mule (A5E),medium,beast,settlement
Mulyong,medium,beast (mul),aquatic
Mummy,medium,undead,desert
Mummy,medium,undead,dungeon
Mummy (A5E),medium,undead,desert
Mummy (A5E),medium,undead,ruin
Mummy (A5E),medium,undead,shadowfell
Mummy (A5E),medium,undead,temple
Mummy (A5E),medium,undead,tomb
Mummy Lord,medium,undead,desert
Mummy Lord,medium,undead,dungeon
Mummy Lord (A5E),medium,undead,desert
Mummy Lord (A5E),medium,undead,ruin
Mummy Lord (A5E),medium,undead,shadowfell
Mummy Lord (A5E),medium,undead,temple
Mummy Lord (A5E),medium,undead,tomb
Mummy of the Deep,medium,undead,aquatic
"Mummy, Venomous",medium,undead,desert
"Mummy, Venomous",medium,undead,ruins
"Mummy, Venomous",medium,undead,underground
Muraenid,large,monstrosity,underwater
Murmuring Worm (A5E),huge,aberration,astral plane
Murmuring Worm (A5E),huge,aberration,caverns
Murmuring Worm (A5E),huge,aberration,laboratory
Murmuring Worm (A5E),huge,aberration,sewer
Musk deer,tiny,beast,arctic
Musk deer,tiny,beast,forest
"Musk deer, swarm",medium,swarm,arctic
"Musk deer, swarm",medium,swarm,forest
Mustard Jelly,large,ooze,swamp
Mustbairn Halfling Druid (A5E),small,humanoid,desert
Mustbairn Halfling Druid (A5E),small,humanoid,forest
Mustbairn Halfling Druid (A5E),small,humanoid,grassland
Mustbairn Halfling Druid (A5E),small,humanoid,hills
Mustbairn Halfling Druid (A5E),small,humanoid,jungle
Mustbairn Halfling Druid (A5E),small,humanoid,mountains
Mustbairn Halfling Druid (A5E),small,humanoid,swamp
Mustbairn Halfling Druid (A5E),small,humanoid,tundra
Myconid Adult,medium,plant,underground
Myconid Sovereign,large,plant,underground
Myconid Sprout,small,plant,underground
Myrmex,medium,elemental,planar
Myrmex,medium,elemental,underground
Mysterious Starcaller,medium,celestial,planar
Mystic Spellblade,medium,humanoid,coast
Mystic Spellblade,medium,humanoid,forest
Mystic Spellblade,medium,humanoid,grassland
Mystic Spellblade,medium,humanoid,urban
Naergoth Bladelord,medium,undead,dungeon
Nagaji Warrior,medium,humanoid,coastal
Naiad (A5E),medium,fey,forest
Naiad (A5E),medium,fey,jungle
Nalfeshnee (A5E),large,fiend,abyss
Nariphon,huge,plant,badlands
Nariphon,huge,plant,grassland
Nautiloid,gargantuan,elemental,planar
Nautiloid,gargantuan,elemental,underwater
Necrotech bonecage constrictor,huge,(undead),any
Necrotech reaver,huge,undead,any
Necrotech thunderer,huge,undead,any
Neogi Hatchling,tiny,aberration,grassland
Neogi Hatchling,tiny,aberration,underground
Neogi Master,medium,aberration,grassland
Neogi Master,medium,aberration,underground
Neothelid,gargantuan,aberration,underground
Ngobou,large,beast,plains
Night Hag,medium,fiend,planar
Night Hag,medium,fiend,underground
Night Hag (A5E),medium,fey,caverns
Night Hag (A5E),medium,fey,feywild
Night Hag (A5E),medium,fey,forest
Night Hag (A5E),medium,fey,hell
Night Hag (A5E),medium,fey,jungle
Night Hag (A5E),medium,fey,ruin
Night Hag (A5E),medium,fey,settlement
Night Hag (A5E),medium,fey,shadowfell
Night Hag (A5E),medium,fey,swamp
Night Hag (coven),medium,fiend,planar
Night Hag (coven),medium,fiend,underground
Nightmare (A5E),large,fiend,abyss
Nightmare (A5E),large,fiend,hell
Nightmare (A5E),large,fiend,shadowfell
Nilbog,small,humanoid,grassland
Nilbog,small,humanoid,underground
Ninja,medium,humanoid,arctic
Ninja,medium,humanoid,cave
Ninja,medium,humanoid,coast
Ninja,medium,humanoid,desert
Ninja,medium,humanoid,dungeon
Ninja,medium,humanoid,forest
Ninja,medium,humanoid,grassland
Ninja,medium,humanoid,mountain
Ninja,medium,humanoid,ruins
Ninja,medium,humanoid,swamp
Ninja,medium,humanoid,underground
Ninja,medium,humanoid,urban
Niya-atha raja,medium,fey,forest
Niya-atha sorcerer,medium,fey,forest
Niya-atha warrior,medium,fey,forest
Nkosi,medium,humanoid,plains
Nkosi Pridelord,medium,humanoid,plains
Noble,medium,humanoid,urban
Noble (A5E),medium,humanoid,grassland
Noble (A5E),medium,humanoid,hills
Noble (A5E),medium,humanoid,settlement
Nothic,medium,aberration,dungeon
Nothic,medium,aberration,ruins
Nothic,medium,aberration,urban
Noxious Savageclaw,medium,aberration,cave
Noxious Savageclaw,medium,aberration,dungeon
Noxious Savageclaw,medium,aberration,underground
Nullicorn,large,aberration,badlands
Nycaloth,large,fiend,dungeon
Nycaloth,large,fiend,planar
Oaken sentinel,huge,plant,forest
Obeleric,medium,aberration,hills
Obeleric,medium,aberration,mountains
Obsidian Drake,huge,dragon,mountain
Obsidian Drake,huge,dragon,planar
Obsidian Golem,large,construct,dungeon
Obsidian Golem,large,construct,ruins
Obsidian Golem,large,construct,urban
Obsidian ophidian,huge,elemental,mountains
Ochre Jelly,large,ooze,dungeon
Octopus,small,beast,aquatic
Octopus (A5E),tiny,beast,water
Oculo Swarm,large swarm,aberration,ruins
Oculo Swarm,large swarm,aberration,underground
Offal walker,medium,undead,any
Ogre (A5E),large,giant,caverns
Ogre (A5E),large,giant,desert
Ogre (A5E),large,giant,feywild
Ogre (A5E),large,giant,forest
Ogre (A5E),large,giant,grassland
Ogre (A5E),large,giant,hills
Ogre (A5E),large,giant,jungle
Ogre (A5E),large,giant,mountains
Ogre (A5E),large,giant,plane of earth
Ogre (A5E),large,giant,ruin
Ogre (A5E),large,giant,swamp
Ogre (A5E),large,giant,tundra
"Ogre Chieftain, Corrupted",large,giant,badlands
"Ogre Chieftain, Corrupted",large,giant,hills
"Ogre Chieftain, Corrupted",large,giant,ruins
"Ogre Chieftain, Corrupted",large,giant,underground
Ogre Flesh Heap (A5E),large,undead,ruin
Ogre Flesh Heap (A5E),large,undead,shadowfell
Ogre Flesh Heap (A5E),large,undead,temple
Ogre Flesh Heap (A5E),large,undead,tomb
Ogre Mage (A5E),large,giant,caverns
Ogre Mage (A5E),large,giant,desert
Ogre Mage (A5E),large,giant,feywild
Ogre Mage (A5E),large,giant,forest
Ogre Mage (A5E),large,giant,grassland
Ogre Mage (A5E),large,giant,hills
Ogre Mage (A5E),large,giant,jungle
Ogre Mage (A5E),large,giant,mountains
Ogre Mage (A5E),large,giant,plane of earth
Ogre Mage (A5E),large,giant,ruin
Ogre Mage (A5E),large,giant,swamp
Ogre Mage (A5E),large,giant,tundra
Ogre Shaman,large,giant,dungeon
Ogre Shaman,large,giant,forest
Ogre Shaman,large,giant,mountain
Ogre Shaman,large,giant,swamp
Ogre Warchief,large,giant,dungeon
Ogre Warchief,large,giant,forest
Ogre Warchief,large,giant,mountain
Ogre Warchief,large,giant,swamp
Ogre Zombie,large,undead,dungeon
Ogre Zombie,large,undead,forest
Ogre Zombie,large,undead,mountain
Ogre Zombie,large,undead,swamp
Ogre Zombie (A5E),large,undead,ruin
Ogre Zombie (A5E),large,undead,shadowfell
Ogre Zombie (A5E),large,undead,temple
Ogre Zombie (A5E),large,undead,tomb
"Ogre, alleybasher",large,giant,urban
"Ogre, cunning artisan",large,giant,mountains
"Ogre, kadag",large,giant,badlands
"Ogre, kadag",large,giant,mountains
"Ogre, rainforest",large,giant,forest
"Ogre, rockchewer",huge,giant,badlands
"Ogre, rockchewer",huge,giant,hills
"Ogre, rockchewer",huge,giant,mountains
"Ogre, void blessed",large,giant,badlands
"Ogre, void blessed",large,giant,farmland
"Ogre, void blessed",large,giant,urban
Ogrekin (A5E),medium,humanoid,caverns
Ogrekin (A5E),medium,humanoid,desert
Ogrekin (A5E),medium,humanoid,feywild
Ogrekin (A5E),medium,humanoid,forest
Ogrekin (A5E),medium,humanoid,grassland
Ogrekin (A5E),medium,humanoid,hills
Ogrekin (A5E),medium,humanoid,jungle
Ogrekin (A5E),medium,humanoid,mountains
Ogrekin (A5E),medium,humanoid,plane of earth
Ogrekin (A5E),medium,humanoid,ruin
Ogrekin (A5E),medium,humanoid,swamp
Ogrekin (A5E),medium,humanoid,tundra
Old salt,medium,undead,coastal
Old salt,medium,undead,urban
Olive Slime,large,plant,underground
Olive Slime Zombie,medium,plant,underground
One-Eyed Shiver,medium,humanoid,aquatic
One-Eyed Shiver,medium,humanoid,cave
One-Eyed Shiver,medium,humanoid,coast
One-Eyed Shiver,medium,humanoid,grassland
One-Eyed Shiver,medium,humanoid,swamp
One-Eyed Shiver,medium,humanoid,underground
Oni,large,giant,dungeon
Oni,large,giant,grassland
Oni,large,giant,ruins
Oni,large,giant,urban
"Oni, Yeren",large,giant (shapechanger),forests
"Oni, Yeren",large,giant (shapechanger),mountains
Oozasis,gargantuan,ooze,desert
Oozasis,gargantuan,ooze,marshes
"Ooze, leavesrot",large,ooze,forest
"Ooze, manure",medium,ooze,farmland
"Ooze, scintillating",large,ooze,farmland
"Ooze, scintillating",large,ooze,underground
"Ooze, scintillating",large,ooze,urban
"Ooze, shoal",gargantuan,ooze,underwater
"Ooze, sinkhole",gargantuan,ooze,grassland
"Ooze, sinkhole",gargantuan,ooze,hills
"Ooze, sinkhole",gargantuan,ooze,underground
"Ooze, sinoper",medium,ooze,urban
"Ooze, snow",huge,ooze,arctic
Orc,medium,humanoid,arctic
Orc,medium,humanoid,coast
Orc,medium,humanoid,desert
Orc,medium,humanoid,dungeon
Orc,medium,humanoid,forest
Orc,medium,humanoid,grassland
Orc,medium,humanoid,mountain
Orc,medium,humanoid,ruins
Orc,medium,humanoid,swamp
Orc,medium,humanoid,urban
Orc Blade of Ilneval,medium,humanoid,forest
Orc Blade of Ilneval,medium,humanoid,grassland
Orc Blade of Ilneval,medium,humanoid,mountain
Orc Blade of Ilneval,medium,humanoid,underground
Orc Claw of Luthic,medium,humanoid,mountain
Orc Claw of Luthic,medium,humanoid,underground
Orc Eye of Gruumsh,medium,humanoid,arctic
Orc Eye of Gruumsh,medium,humanoid,coast
Orc Eye of Gruumsh,medium,humanoid,desert
Orc Eye of Gruumsh,medium,humanoid,dungeon
Orc Eye of Gruumsh,medium,humanoid,forest
Orc Eye of Gruumsh,medium,humanoid,grassland
Orc Eye of Gruumsh,medium,humanoid,mountain
Orc Eye of Gruumsh,medium,humanoid,ruins
Orc Eye of Gruumsh,medium,humanoid,swamp
Orc Eye of Gruumsh,medium,humanoid,urban
Orc Hand of Yurtrus,medium,humanoid,forest
Orc Hand of Yurtrus,medium,humanoid,grassland
Orc Hand of Yurtrus,medium,humanoid,mountain
Orc Hand of Yurtrus,medium,humanoid,underground
Orc Red Fang of Shargaas,medium,humanoid,forest
Orc Red Fang of Shargaas,medium,humanoid,grassland
Orc Red Fang of Shargaas,medium,humanoid,mountain
Orc Red Fang of Shargaas,medium,humanoid,underground
Orc Red Fang of Shargaas,medium,humanoid,urban
Orc War Chief,medium,humanoid,arctic
Orc War Chief,medium,humanoid,coast
Orc War Chief,medium,humanoid,desert
Orc War Chief,medium,humanoid,dungeon
Orc War Chief,medium,humanoid,forest
Orc War Chief,medium,humanoid,grassland
Orc War Chief,medium,humanoid,mountain
Orc War Chief,medium,humanoid,ruins
Orc War Chief,medium,humanoid,swamp
Orc War Chief,medium,humanoid,urban
Orcish Wildling Minstrel (A5E),medium,humanoid,feywild
Orcish Wildling Minstrel (A5E),medium,humanoid,forest
Orcish Wildling Minstrel (A5E),medium,humanoid,settlement
Ork Urk (A5E),medium,humanoid,caverns
Ork Urk (A5E),medium,humanoid,desert
Ork Urk (A5E),medium,humanoid,forest
Ork Urk (A5E),medium,humanoid,grassland
Ork Urk (A5E),medium,humanoid,hills
Ork Urk (A5E),medium,humanoid,jungle
Ork Urk (A5E),medium,humanoid,mountains
Ork Urk (A5E),medium,humanoid,ruin
Ork Urk (A5E),medium,humanoid,swamp
Ork Urk (A5E),medium,humanoid,tundra
Orog,medium,humanoid,arctic
Orog,medium,humanoid,coast
Orog,medium,humanoid,desert
Orog,medium,humanoid,dungeon
Orog,medium,humanoid,forest
Orog,medium,humanoid,grassland
Orog,medium,humanoid,mountain
Orog,medium,humanoid,ruins
Orog,medium,humanoid,swamp
Orog,medium,humanoid,urban
Ostinato,medium,aberration,ruins
Ostinato,medium,aberration,underground
Otyugh (A5E),large,aberration,caverns
Otyugh (A5E),large,aberration,laboratory
Otyugh (A5E),large,aberration,ruin
Otyugh (A5E),large,aberration,sewer
Otyugh (A5E),large,aberration,swamp
Overgrowth Ghoul,medium,undead,forest
Overgrowth Ghoul,medium,undead,swamp
Owl,tiny,beast,forest
Owl,tiny,beast,urban
Owl (A5E),tiny,beast,forest
Owlbear,large,monstrosity,forest
Owlbear,large,monstrosity,mountain
Owlbear (A5E),large,monstrosity,feywild
Owlbear (A5E),large,monstrosity,forest
Owlbear (A5E),large,monstrosity,hills
Owlbear (A5E),large,monstrosity,jungle
Owlbear (A5E),large,monstrosity,mountains
Owlbear Recluse (A5E),large,monstrosity,feywild
Owlbear Recluse (A5E),large,monstrosity,forest
Owlbear Recluse (A5E),large,monstrosity,hills
Owlbear Recluse (A5E),large,monstrosity,jungle
Owlbear Recluse (A5E),large,monstrosity,mountains
Painted phantasm,medium,construct,urban
Panther,medium,beast,forest
Panther (A5E),medium,beast,forest
Panther (A5E),medium,beast,jungle
Paper Drake,small,dragon,urban
Pegasus,large,celestial,mountain
Pegasus (A5E),large,celestial,astral plane
Pegasus (A5E),large,celestial,feywild
Pegasus (A5E),large,celestial,forest
Pegasus (A5E),large,celestial,hills
Pegasus (A5E),large,celestial,mountains
Pelagic blush worm,gargantuan,monstrosity,underwater
Pentadrone,large,construct,planar
Peri,small,elemental,mountains
Peryton,large,monstrosity,mountain
Peryton (A5E),large,monstrosity,forest
Peryton (A5E),large,monstrosity,hills
Peryton (A5E),large,monstrosity,mountains
Peryton (A5E),large,monstrosity,settlement
Pescavitus,small,celestial,underwater
Pestie,small,fey,underground
Phase Monster (A5E),large,monstrosity,grassland
Phase Monster (A5E),large,monstrosity,hills
Phase Spider,large,monstrosity,cave
Phase Spider,large,monstrosity,coast
Phase Spider,large,monstrosity,dungeon
Phase Spider,large,monstrosity,forest
Phase Spider,large,monstrosity,grassland
Phase Spider,large,monstrosity,mountain
Phase Spider,large,monstrosity,planar
Phase Spider,large,monstrosity,ruins
Phase Spider,large,monstrosity,swamp
Phase Spider,large,monstrosity,underground
Phase Spider (A5E),large,monstrosity,astral plane
Phase Spider (A5E),large,monstrosity,caverns
Phase Spider (A5E),large,monstrosity,ethereal plane
Phase Spider (A5E),large,monstrosity,feywild
Phase Spider (A5E),large,monstrosity,grassland
Phase Spider (A5E),large,monstrosity,mountains
Phase Spider (A5E),large,monstrosity,ruin
Phase Spider (A5E),large,monstrosity,shadowfell
Phoenixborn,medium,humanoid,planar
Phoenixborn sorcerer,medium,humanoid,planar
Phycomid,small,plant,underground
Piercer,medium,monstrosity,cave
Piercer,medium,monstrosity,underground
Piercer (A5E),small,monstrosity,caverns
Pirate (A5E),medium,humanoid,water
Pirate Captain (A5E),medium,humanoid,water
Pit Fiend,large,fiend,dungeon
Pit Fiend,large,fiend,planar
Pit Fiend (A5E),large,fiend,hell
Pit Fiend General (A5E),huge,fiend,hell
Pixie,tiny,fey,coast
Pixie,tiny,fey,forest
Pixie,tiny,fey,grassland
Pixie,tiny,fey,swamp
Pixie (A5E),tiny,fey,feywild
Pixie (A5E),tiny,fey,forest
Pixie (A5E),tiny,fey,swamp
Planetar,large,celestial,planar
Pleiosaurus (A5E),large,beast,forests
Pleiosaurus (A5E),large,beast,plains
Pleiosaurus (A5E),large,beast,desert
Plesiosaurus,large,beast,aquatic
Plesiosaurus (A5E),large,beast,plane of water
Plesiosaurus (A5E),large,beast,water
Poisonous Fire Snake,small,fiend,planar
Poisonous Snake,tiny,beast,desert
Poisonous Snake,tiny,beast,forest
Poisonous Snake,tiny,beast,grassland
Poisonous Snake,tiny,beast,swamp
Poisonous Snake (A5E),tiny,beast,caverns
Poisonous Snake (A5E),tiny,beast,desert
Poisonous Snake (A5E),tiny,beast,forest
Poisonous Snake (A5E),tiny,beast,grassland
Poisonous Snake (A5E),tiny,beast,hills
Poisonous Snake (A5E),tiny,beast,jungle
Poisonous Snake (A5E),tiny,beast,mountains
